"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prss30",87.3728392281097,2.83767377231626,0.747817456891574,3.79460755584861,0.000147877168407534,0.000450496267348148
"Cacna1h",732.88972583273,2.40833248199204,0.185183456280802,13.0051168196158,1.14423923958595e-38,3.17848933317886e-37
"Tekt4",1762.86941444176,2.06583581385484,0.119258708863647,17.3223057128414,3.19303518659889e-67,2.52552277811622e-65
"Mslnl",77.96321308756,-1.87446263421973,0.293806605857178,-6.37991997746615,1.77180542005019e-10,1.12301526159908e-09
"Ccdc78",2208.85623892158,3.10612517668616,0.242237545630744,12.8226413812044,1.22456595900299e-37,3.2920889502499e-36
"Nhlrc4",698.808398337734,2.49078441932944,0.160305766566,15.5377094204777,1.92750535868938e-54,9.75304731662761e-53
"Arhgdig",1630.60765818298,2.31397369130111,0.268841723349973,8.60719706177759,7.48686785793903e-18,8.15309059196433e-17
"Syngap1",2204.50885369219,1.5521239215113,0.102733163167414,15.1083045986033,1.42765883682091e-51,6.62186944436564e-50
"9630028I04Rik",465.46884552694,3.031705019592,0.221826489418684,13.667010768357,1.59827044248801e-42,5.2101536246659e-41
"Tcp11",896.453875670635,2.10775734515487,0.161531714347551,13.0485666772522,6.47541991206755e-39,1.82233352881182e-37
"Fgd2",673.737615121863,2.22743889705092,0.135717494057318,16.4123196683119,1.56124709682122e-60,9.69521544257407e-59
"1700097N02Rik",37.3714586516106,2.84868032361045,0.525908167333158,5.41668774237886,6.07132358383633e-08,2.9413233661474e-07
"Dnah8",315.876422344795,2.0041208304592,0.198617324599909,10.090362633251,6.09439568117786e-24,9.16782565532942e-23
"Abcg1",406.136973809641,-3.04476452219667,0.227060193822886,-13.4095037572798,5.31935609602178e-41,1.64484122244887e-39
"Tff2",216.126072637801,-2.00880637893253,0.210101611111758,-9.56111839553671,1.16490955277846e-21,1.55335055538195e-20
"Rsph1",3235.82306139177,1.94603939728413,0.189107853034987,10.2906323880906,7.76646075084366e-25,1.23769217564876e-23
"Cbs",1114.21184046758,1.86013588453531,0.139212812635038,13.361815262018,1.01068981893932e-40,3.07462481761539e-39
"Cryaa",185.705444285258,2.43038675316708,0.243383419529247,9.98583534518475,1.75813889499503e-23,2.58778759196722e-22
"Gm30571",530.142662905164,1.57742834186792,0.200967541071077,7.84916973885861,4.18800486872299e-15,3.79369120959428e-14
"Hsf2bp",65.9074936581145,2.00928870461074,0.411446850148773,4.88347086357376,1.04234558189515e-06,4.35969090028399e-06
"Cyp4f40",33.762969641305,-1.78894719714937,0.490779297536618,-3.64511544421021,0.000267271797208313,0.000781128076321768
"H2-DMb1",115.650812213726,2.15553517675693,0.376033163503129,5.73230072761653,9.90774042597412e-09,5.22250168788282e-08
"Gm15821",29.9933655990734,1.53232433019378,0.536764645902143,2.85474153689536,0.00430718658793332,0.00981476877080546
"Msh5",338.572298235648,1.51711074051366,0.170950552190274,8.87455887726565,7.02111368944e-19,8.0606032486558e-18
"H2-Q2",82.7547815616672,2.43406740130889,0.410192474299546,5.93396406276189,2.95706583224908e-09,1.65445961753683e-08
"Muc21",779.533948177304,2.05260337846476,0.173604728163794,11.8234301575482,2.95372867744637e-32,6.42382555204979e-31
"Ier3",7398.49686079841,1.62439972336112,0.0929414909653159,17.4776594015188,2.12025241140509e-68,1.70391193789282e-66
"Trim10",51.5505218159912,2.59085724337768,0.530250345154129,4.8861019460998,1.02851956558311e-06,4.30785731092057e-06
"Mep1a",40.2167981129486,3.40709572184047,0.553289590637585,6.1578887069144,7.3721131477874e-10,4.37897693221143e-09
"Enpp4",940.349578891444,1.83341226023185,0.140366215192811,13.0616349362517,5.4543662036643e-39,1.54365753876962e-37
"Clic5",2015.60389183781,1.64879646360714,0.0899906531982961,18.3218634936895,5.53835508736598e-75,5.66193198999565e-73
"Tcte1",1483.60231395093,2.78134792891111,0.275665890057781,10.0895614191807,6.14434253999006e-24,9.23371796909706e-23
"Vegfa",23175.6568799552,3.53639942407499,0.0868820583593173,40.7034489151896,0,0
"Rsph9",1488.72828809232,1.88543383247315,0.112284845499562,16.79152537535,2.81515471898866e-63,1.8886671927215e-61
"Crip3",194.577347363951,3.25419356990761,0.289707600993639,11.2326827420005,2.81790451623344e-29,5.39458204712817e-28
"Cul9",491.759105269807,2.09634855437185,0.182013633709201,11.5175358661381,1.07645487130696e-30,2.18607619000013e-29
"Kif6",443.597476974797,2.54660815520866,0.192647957798733,13.2189730132992,6.81886041017641e-40,2.01323839379432e-38
"Efhb",457.360405918444,1.82935478598442,0.156066109919838,11.7216658179283,9.87116313062807e-32,2.10118752871216e-30
"Plin5",360.453152808156,2.27815027997529,0.22296580330414,10.2174873734684,1.6557705310815e-24,2.5919707855305e-23
"Catsperd",177.137243965757,2.1480956073266,0.258640371446101,8.30533762117742,9.95360088496976e-17,9.95890240341715e-16
"Tmem232",953.420219153076,2.94712286805293,0.13247757361877,22.2462020366848,1.22758573876167e-109,4.09959077380231e-107
"Ptprm",409.452595638385,1.60381161613364,0.14537375926075,11.032332274334,2.66853461357259e-28,4.8786786098259e-27
"Togaram2",2162.31327473263,2.12916054203115,0.204509041914057,10.4110826695179,2.20697262837374e-25,3.60504181078267e-24
"Ehd3",63.568774671316,-2.26959955500283,0.369518993561051,-6.14203760713548,8.14695620574828e-10,4.81448910184763e-09
"Qpct",501.275587355514,3.34668828579471,0.629603830507884,5.31554625881966,1.0633782979062e-07,5.01111604293959e-07
"Gm17315",46.0605472009675,2.06100256619432,0.50214566840504,4.10439180475392,4.05379934574328e-05,0.000136043985189437
"Ttc39d",53.2861704052218,1.6913358289046,0.392815669673446,4.30567301531183,1.66478814063708e-05,5.9383897881543e-05
"Arhgef33",85.8529697164457,2.04286716819108,0.312531035611883,6.53652576996552,6.29642933183855e-11,4.14466666661716e-10
"Cdkl4",824.678370014836,2.75449652169522,0.164796559821889,16.7145268364356,1.02732114494935e-62,6.80113751819335e-61
"C230072F16Rik",808.952994592466,2.3062739271385,0.151710658634333,15.2017923321874,3.44076454661085e-52,1.62093447042219e-50
"Kcnk12",429.52794429173,2.67226791260525,0.179194748123412,14.9126463838374,2.72725444899095e-50,1.18454277050393e-48
"Odad2",1219.7218621807,2.37827634573351,0.14931514204172,15.9278979560492,4.05770097475293e-57,2.21742291813044e-55
"Gm19052",81.5645952174647,3.29004521578862,0.380292749570927,8.65134878195989,5.0894297175565e-18,5.58731084149221e-17
"Gm6277",49.6059041768998,1.72314413073326,0.408608653522267,4.21710141446958,2.47462699961441e-05,8.60053065453407e-05
"Aqp4",58239.325493783,2.39408927656419,0.228954262245527,10.4566268087064,1.36633570731038e-25,2.25640582521542e-24
"Dsc3",2259.35044236281,-1.98811364351316,0.101789247320965,-19.5316666135095,5.90795504838892e-85,8.7905691551672e-83
"Dsg1b",197.728091129026,-1.7665257963436,0.61958107425641,-2.85116164734969,0.00435598185353996,0.00990943010823471
"Dtna",614.017858739264,2.15166008236434,0.131034817697955,16.4205218137066,1.36388748016711e-60,8.50477222072667e-59
"Gm26717",293.901013126418,1.8331369026307,0.478694288056976,3.8294522169283,0.000128428816194598,0.000395254607776453
"Gm10548",23.8176046725126,-1.93349353006827,0.603881590263092,-3.20177591309897,0.00136583202893051,0.00349136311120389
"Nme5",1771.64514403068,1.79499132129481,0.0998564329668952,17.9757204214364,3.0191636304281e-72,2.76658481939473e-70
"Egr1",2160.85483197783,-2.16763280576712,0.0993039163114496,-21.8282710922368,1.25062090442825e-105,3.75886619034955e-103
"Slc23a1",1232.0452699775,1.77214589807305,0.151095036652121,11.72868373005,9.08605952113079e-32,1.945089778968e-30
"Pcdhb5",19.4019304964934,-2.33868871393187,0.771894221649169,-3.02980466537916,0.00244711951186751,0.00591147918732438
"Pcdhb11",20.1543337196765,-2.65072800761991,0.784254678154693,-3.37993266913871,0.000725035891420585,0.00195335951528658
"Pcdhb17",254.214978336574,-1.53703234667391,0.201748746376391,-7.6185471993286,2.56546681239433e-14,2.18435327233212e-13
"Pcdhb21",44.2235311466277,-1.9298306795245,0.457137920640241,-4.22155019828958,2.42627906041466e-05,8.4559651484025e-05
"Pcdhga8",14.3623013754993,1.85903287065865,0.732837672724281,2.53675942142521,0.0111883812268164,0.0232332448634236
"Prelid2",186.829806109516,2.97625140413087,0.259394225394573,11.4738537436737,1.7852775437343e-30,3.59158646950992e-29
"Spink1",225.470623642957,2.71202258046432,0.644780710530722,4.20611618209241,2.59796712601577e-05,8.99176646010248e-05
"Cdo1",456.858136779416,1.56446432060848,0.195888066518647,7.98652183572167,1.38799189282308e-15,1.29076374785552e-14
"Lox",123.43644656235,3.2282078118997,0.382283802738785,8.4445320172394,3.05265893231624e-17,3.17476528960889e-16
"Zfp474",840.330456594227,2.13188084823068,0.174524010130307,12.2154014604577,2.5722856541306e-34,6.07803597645827e-33
"Ppic",12466.1362630591,1.77266928243142,0.0682086741016813,25.9889127853275,6.60910665465999e-149,5.84245028271943e-146
"Slc12a2",10630.1610077098,-1.90086878729968,0.0866717826527491,-21.9318067440186,1.29194488064001e-106,3.96231585025676e-104
"Csf1r",70.7927810692825,1.80227710003453,0.405975412260343,4.43937501042249,9.02204921874642e-06,3.33620461760141e-05
"Ablim3",97.6653453835307,1.87419053970054,0.307404482902179,6.09682240807445,1.08197606369991e-09,6.30230088576833e-09
"Cfap53",563.302419623648,2.73780466909369,0.159682407663424,17.1453118045689,6.81324306661075e-66,5.01908905906992e-64
"Katnal2",474.81159665323,1.62664453701788,0.151649708287799,10.7263281636576,7.65789077775392e-27,1.33043679315706e-25
"Slc14a1",107.078322095087,2.0209950532238,0.268004194211195,7.54090830246932,4.6670921601685e-14,3.89433986579745e-13
"Sall3",86.8707220716324,-1.719232836559,0.35145901642036,-4.89170217930253,9.99676324636042e-07,4.1940635976076e-06
"Gm17266",167.205611278065,4.45439530121716,0.343772174374511,12.9574050294265,2.13343264373512e-38,5.86128441865656e-37
"Tesmin",128.368232096941,1.54190141470555,0.367983845759894,4.19013343241058,2.78790463045316e-05,9.5983117494731e-05
"Aldh3b1",4339.80145410108,2.16689218927119,0.225887292346126,9.59280252893057,8.57242769815699e-22,1.15126401651388e-20
"Unc93b1",1632.96801365793,1.65620099691168,0.102409639843224,16.1723154133449,7.90699482517274e-59,4.64165305596468e-57
"Ccdc87",459.631194640798,1.94200887035922,0.157096072944109,12.3619186270184,4.20010757855365e-35,1.02300189125615e-33
"Tmem151a",56.3655222230164,2.12255454608524,0.507449597175073,4.18278890731475,2.87954737844242e-05,9.89795013797638e-05
"Efemp2",664.893738961087,1.61769577505941,0.130529944567337,12.3932924389229,2.84133725133478e-35,6.98848055860214e-34
"Gm42067",21.5474677833875,-1.71005349650519,0.668461893222598,-2.55819144493213,0.0105218148836639,0.0219881777993669
"Gm14963",117.550387550186,2.45132899496014,0.333886248285725,7.34180879729555,2.10726297583715e-13,1.6720141499937e-12
"Rcor2",735.478773147938,2.12229891467081,0.141979879016598,14.9478850761854,1.60774546067935e-50,7.06467800675126e-49
"Chrm1",362.858949832499,1.76446570091578,0.183627370205708,9.60894717894802,7.32945584470578e-22,9.91422704178564e-21
"Gm6445",188.940015795753,2.95431987279411,0.214206412476122,13.7919301231163,2.85030486888819e-43,9.56124588608296e-42
"Lrrc10b",2117.01996597834,2.27901859859546,0.211995031828531,10.7503396609728,5.90437888971433e-27,1.03416090856209e-25
"Ppp1r32",1102.81242352128,2.36788747908302,0.123641116371103,19.1512948813557,9.440981769415e-82,1.18232561692307e-79
"Mpeg1",39.3815209663675,1.57149107282003,0.483844521362201,3.24792573530791,0.00116249608098802,0.00301414615339681
"Trpm6",79.6815311802293,1.96760508836974,0.3103188302019,6.34059198756832,2.28883962812074e-10,1.43618713701038e-09
"1500015L24Rik",58.880978293396,1.85995666944895,0.364593231463393,5.10145693594891,3.37048718848648e-07,1.48451586953619e-06
"Cfap95",341.15089472427,2.27797199590217,0.179013719994357,12.7251251802039,4.28787070081017e-37,1.13049334897851e-35
"Pip5k1b",347.13808327143,1.87930110554441,0.171762497243362,10.9412772619492,7.31618409892567e-28,1.31989933539802e-26
"Rfx3",1849.32056288385,1.5349033903561,0.129075645560576,11.8915027206721,1.31027649910962e-32,2.88299198076418e-31
"Glis3",3305.88025189969,1.886457941369,0.0754043381643635,25.0178966793259,3.90474131359345e-138,2.17335009113638e-135
"Spata6l",370.296333965236,2.97095197812096,0.199816022098144,14.8684372100137,5.28322500317545e-50,2.28150302723335e-48
"Gm36043",292.303684175589,2.60149386069856,0.238745055770141,10.896535018523,1.19730335651532e-27,2.14203271925145e-26
"Ifit3",40.0140844725584,2.01908688042953,0.593146679620221,3.40402627175172,0.000664003666725706,0.00180413073649501
"Ifit1",518.308329593041,1.6935933826666,0.160533517043935,10.5497805931897,5.09158526531466e-26,8.5588750969965e-25
"Entpd1",57.6480258460629,1.64218005621707,0.447937296046362,3.66609360442069,0.000246283808572481,0.000724154387639843
"E030044B06Rik",172.018521788232,2.05432954443501,0.216709604608641,9.47964234508642,2.55156107013281e-21,3.31990127809142e-20
"Pik3ap1",66.2275919805975,2.3096095366056,0.372710416282934,6.19679363844857,5.76249725344163e-10,3.46533848438258e-09
"Morn4",414.308718828514,1.50493119483522,0.142073772333246,10.5926038995099,3.22493995300505e-26,5.47620312019885e-25
"Pyroxd2",142.097552344765,3.76612378241394,0.312438456070616,12.0539700194996,1.84828506794654e-33,4.27323507709241e-32
"2310034G01Rik",1043.67582219477,1.70702900906914,0.131730137324853,12.9585305514373,2.10236293652391e-38,5.78650370148009e-37
"As3mt",82.3429363449185,1.97156260031852,0.32697731119579,6.02966179245987,1.64303155723972e-09,9.44947502571701e-09
"Ina",10.6080009969115,-2.53333000762397,1.08032560751297,-2.34496895195882,0.0190286640980978,0.037195989082494
"Calhm2",191.982921535824,-1.75998533914985,0.21860580445322,-8.05095428985495,8.21509501755227e-16,7.75480200526228e-15
"Cfap43",4442.35580338905,2.86808042401142,0.210806953528301,13.6052458232901,3.72713127425835e-42,1.20525271465988e-40
"Gsto2",118.29306977928,2.58028923348393,0.6693849270405,3.85471666488214,0.00011586373481881,0.00035908438994784
"Cfap58",795.623829372273,2.51366034480055,0.141931990005897,17.7103156567882,3.491091219024e-70,2.99794964797101e-68
"1700054A03Rik",73.8462298236783,2.60546674173131,0.373939571072354,6.96761440427275,3.22360292358996e-12,2.35624050270962e-11
"Hspa12a",207.545444950702,2.71123304842557,0.227203576560659,11.93305620214,7.95965626543356e-33,1.77474353645305e-31
"Eno4",849.718146977515,1.9447625959273,0.132586778891081,14.6678470673528,1.03579711582765e-48,4.28814299081487e-47
"2010204K13Rik",206.886960565867,1.97106147293806,0.200338344906659,9.83866305702191,7.67235839305004e-23,1.08773775406374e-21
"Cybb",612.91030455711,-1.83360700266099,0.17558336122047,-10.4429428273596,1.57840318819257e-25,2.5923762964107e-24
"Maob",358.227029624658,1.83229703120356,0.214024664869057,8.5611489326456,1.11748236597034e-17,1.20383691726182e-16
"Efhc2",65.9192002993988,1.96086332891176,0.402243840872508,4.87481256309218,1.08911815401895e-06,4.54646322738798e-06
"Akap14",395.979985774629,1.89393141589733,0.187842819977193,10.0825329183585,6.60023542714642e-24,9.88916630101261e-23
"Apln",136.406780636189,2.632701669222,0.325032661924587,8.09980650447008,5.50466702902188e-16,5.25566303126689e-15
"Xpnpep2",103.189089744262,1.88833780681879,0.351788089744676,5.36782756968642,7.96906852356332e-08,3.81277178516745e-07
"Igsf1",308.651789548818,4.28439337144247,0.260704714145983,16.4338929791787,1.09404311572924e-60,6.85053330965792e-59
"Ccdc160",92.5395224812178,2.01725807544228,0.305493636600523,6.60327363243948,4.02176213940223e-11,2.70662971029721e-10
"Zfp449",22.5944656683496,1.56564634832717,0.669593465648602,2.33820434136198,0.019376650415276,0.0377926414588927
"Smim10l2a",60.2016910971507,-1.58884468150568,0.39509053250736,-4.02146989304554,5.7836101151387e-05,0.000188211547878528
"Fhl1",1856.1633199178,2.17927057986526,0.121682452512421,17.9094892884643,9.94438027879348e-72,8.89548493033979e-70
"Arhgef6",222.793631459528,2.83355470577616,0.218043338165448,12.9953738995965,1.29971001130443e-38,3.60369779518136e-37
"Prrg3",912.243012050296,2.35954595124255,0.144993695304362,16.2734382780543,1.52357132182545e-59,9.0858054858702e-58
"Gabre",886.594469702057,1.63138614820032,0.107982452957704,15.1078819152156,1.43684480644904e-51,6.64397038502036e-50
"Plxnb3",600.774365463194,2.42052022014821,0.167862174035089,14.4196882595017,3.89095987655183e-47,1.52671919124859e-45
"Srpk3",42.3806958345511,3.04519776172291,0.524569111881224,5.80514119636618,6.43117848471145e-09,3.45664342876408e-08
"Cfap47",384.808784923486,2.51981282800199,0.2145066507099,11.7470149278019,7.31577263734869e-32,1.56835137224074e-30
"Tmem47",272.275316202872,-1.70099021713112,0.187706141164616,-9.06198490138565,1.2809793337543e-19,1.53513217126473e-18
"Dmd",450.078891205852,2.47627508666211,0.17604393012239,14.0662338368642,6.12452811054599e-45,2.17074076521899e-43
"Zc3h12b",107.526584189174,1.85709084521305,0.337265247162824,5.50632139194731,3.66409341085711e-08,1.81310489885942e-07
"Stard8",20.7216011615414,2.11429860293168,0.869508214621257,2.43160279268049,0.015032182214679,0.0302576526014192
"Awat2",56.2800858264743,1.74776152736229,0.401120642149658,4.35719667279102,1.31738883494529e-05,4.757923434645e-05
"Cited1",79.6668274545306,3.46440976260636,0.385773168449494,8.9804321449586,2.69705341931661e-19,3.16650928011641e-18
"Nexmif",887.000680432287,1.74539491156002,0.131628095242368,13.2600483836389,3.94641077501535e-40,1.1697566297225e-38
"Zdhhc15",148.967504319474,2.48942664577977,0.256996890970958,9.68660218563145,3.43775469419291e-22,4.70515278181521e-21
"Cysltr1",179.784714449507,3.7092630858805,0.302379760125844,12.2669026668213,1.36370860969915e-34,3.23756919218939e-33
"Cldn34c1",41.565186165136,-2.03675023461228,0.437090033468371,-4.65979564541973,3.16523469818971e-06,1.25275604541467e-05
"Tmem35a",85.4995503667954,2.4558207999657,0.419272601907348,5.8573367035998,4.7034891822512e-09,2.5628729307785e-08
"Drp2",60.9820086904094,2.88374982984348,0.393003593899343,7.33771872473531,2.17265160559335e-13,1.72026387401775e-12
"Dnaaf6b",308.471304663572,2.09365080611142,0.209439324048571,9.99645513383091,1.57950156852128e-23,2.33629424918679e-22
"Vsig1",187.137578177364,2.86131030399347,0.266894843405863,10.7207403016113,8.13495828014365e-27,1.4100594352249e-25
"Capn6",67.804615970049,-2.00253377435768,0.418341808113377,-4.78683635132868,1.69430876789661e-06,6.90590511634128e-06
"Ribc1",476.315480231286,1.86070890207112,0.176900145939551,10.5184136066623,7.1059920405409e-26,1.1878626071774e-24
"Rragb",69.6257327306579,-1.90130901808335,0.37749367752566,-5.03666453580302,4.73713925690177e-07,2.05335243013325e-06
"Spin2c",50.719259964007,-1.68324300428866,0.424193296427529,-3.96810373587842,7.24467990666929e-05,0.000231891479525934
"Egfl6",134.878564354417,1.7100621986045,0.296152430912125,5.77426358898236,7.7290363007057e-09,4.12325017845244e-08
"Gm29650",39.9466648010726,-2.11022290442207,0.481463052363175,-4.38293840838756,1.17089223962761e-05,4.24822997999125e-05
